,userid,version,retention_1,retention_7,sum_gamerounds
86801,9618622,gate_25,True,True,35
86802,9618656,gate_25,True,True,80
86803,9618699,gate_25,True,True,158
86804,9618703,gate_50,True,False,5
86805,9618957,gate_25,False,False,15
86806,9618997,gate_50,False,False,18
86807,9619002,gate_25,True,True,295
86808,9619007,gate_50,True,False,7
86809,9619092,gate_25,True,False,53
86810,9619137,gate_50,True,True,139
86811,9619223,gate_25,True,False,24
86812,9619406,gate_50,True,True,121
86813,9619522,gate_50,False,False,19
86814,9619578,gate_25,True,False,46
86815,9619585,gate_50,False,False,12
86816,9619607,gate_50,True,False,118
86817,9619620,gate_25,True,False,110
86818,9619775,gate_25,True,True,48
86819,9619883,gate_25,False,False,18
86820,9620129,gate_25,False,False,8
86821,9620169,gate_25,True,False,18
86822,9620885,gate_25,False,False,22
86823,9620916,gate_50,True,False,109
86824,9621099,gate_50,False,False,19
86825,9621339,gate_50,False,False,29
86826,9621379,gate_25,False,False,4
86827,9621429,gate_25,False,False,26
86828,9621457,gate_50,True,False,27
86829,9621481,gate_50,False,False,13
86830,9621763,gate_50,False,False,8
86831,9621802,gate_50,False,True,54
86832,9621954,gate_25,False,False,7
86833,9622099,gate_50,False,False,18
86834,9622176,gate_25,False,False,10
86835,9622182,gate_50,False,False,54
86836,9622417,gate_50,True,False,72
86837,9622510,gate_50,True,True,83
86838,9622555,gate_25,False,False,16
86839,9622696,gate_50,False,False,24
86840,9622700,gate_50,False,True,423
86841,9622903,gate_25,False,False,15
86842,9622977,gate_25,False,False,45
86843,9623076,gate_25,True,False,7
86844,9623175,gate_25,True,True,215
86845,9623215,gate_50,True,False,25
86846,9623225,gate_50,False,False,24
86847,9623566,gate_25,True,False,9
86848,9623608,gate_50,True,False,28
86849,9623643,gate_50,False,True,27
86850,9623689,gate_50,True,True,282
86851,9623701,gate_50,True,False,41
86852,9623751,gate_50,False,False,6
86853,9623804,gate_50,True,False,30
86854,9623815,gate_50,False,True,86
86855,9623864,gate_50,False,False,17
86856,9624000,gate_25,False,False,30
86857,9624023,gate_50,True,False,74
86858,9624214,gate_25,False,False,18
86859,9624221,gate_50,False,False,22
86860,9624223,gate_50,False,False,17
86861,9624323,gate_25,True,True,90
86862,9624416,gate_50,True,False,20
86863,9624427,gate_25,True,False,40
86864,9624616,gate_50,True,False,35
86865,9624665,gate_25,True,False,51
86866,9624717,gate_25,False,False,14
86867,9624752,gate_25,False,False,19
86868,9624758,gate_25,False,False,32
86869,9624771,gate_25,False,True,96
86870,9624830,gate_50,False,False,11
86871,9624973,gate_50,False,False,12
86872,9625174,gate_50,False,False,27
86873,9625636,gate_50,False,False,23
86874,9625717,gate_25,False,False,11
86875,9625957,gate_50,False,False,24
86876,9626013,gate_25,True,True,302
86877,9626099,gate_50,True,False,44
86878,9626149,gate_50,False,False,18
86879,9626247,gate_25,False,False,41
86880,9626369,gate_50,True,False,167
86881,9626536,gate_50,False,False,25
86882,9626550,gate_25,False,False,15
86883,9626600,gate_50,False,False,20
86884,9626814,gate_50,True,True,255
86885,9626977,gate_50,False,False,21
86886,9627148,gate_25,False,False,18
86887,9627180,gate_25,True,False,74
86888,9627297,gate_50,True,False,12
86889,9627414,gate_25,True,True,70
86890,9627464,gate_50,True,False,27
86891,9627608,gate_50,False,False,28
86892,9627825,gate_50,True,True,319
86893,9627853,gate_25,True,True,497
86894,9627862,gate_25,False,False,18
86895,9627884,gate_50,True,False,50
86896,9628028,gate_50,True,False,74
86897,9628073,gate_50,True,False,17
86898,9628108,gate_25,False,False,11
86899,9628137,gate_50,True,False,41
86900,9628201,gate_25,False,False,7
86901,9628253,gate_50,False,False,6
86902,9628280,gate_50,False,False,34
86903,9628314,gate_50,True,False,99
86904,9628337,gate_50,True,True,1104
86905,9628579,gate_50,True,True,74
86906,9628628,gate_50,True,True,701
86907,9628650,gate_25,False,False,15
86908,9628714,gate_50,False,False,22
86909,9628778,gate_50,True,False,135
86910,9628806,gate_50,True,True,241
86911,9628845,gate_50,False,False,31
86912,9629060,gate_25,False,False,34
86913,9629321,gate_25,False,False,17
86914,9629374,gate_50,True,False,120
86915,9629565,gate_50,True,False,218
86916,9629677,gate_25,True,True,717
86917,9629695,gate_50,True,False,27
86918,9629708,gate_25,False,True,37
86919,9629851,gate_50,False,False,17
86920,9630008,gate_25,False,False,15
86921,9630026,gate_25,False,False,170
86922,9630209,gate_25,False,False,15
86923,9630239,gate_50,False,False,23
86924,9630309,gate_25,True,True,228
86925,9630312,gate_25,False,False,17
86926,9630319,gate_50,False,False,2
86927,9630563,gate_25,False,False,24
86928,9630752,gate_50,False,False,27
86929,9630792,gate_25,True,False,60
86930,9630886,gate_50,True,False,49
86931,9631013,gate_25,False,False,14
86932,9631040,gate_25,False,False,7
86933,9631200,gate_50,False,False,6
86934,9631271,gate_25,False,False,28
86935,9631287,gate_25,False,False,36
86936,9631679,gate_25,False,False,8
86937,9631754,gate_50,True,False,108
86938,9631937,gate_25,False,False,24
86939,9632096,gate_50,True,True,35
86940,9632131,gate_50,True,False,63
86941,9632162,gate_50,False,False,14
86942,9632267,gate_25,True,False,112
86943,9632430,gate_25,False,False,9
86944,9632462,gate_50,True,True,249
86945,9632586,gate_25,True,False,57
86946,9632664,gate_50,False,False,11
86947,9632773,gate_50,True,False,99
86948,9632866,gate_25,False,False,14
86949,9632896,gate_25,False,False,13
86950,9633005,gate_50,False,False,1
86951,9633115,gate_25,True,False,37
86952,9633141,gate_25,True,True,105
86953,9633390,gate_50,False,False,6
86954,9633413,gate_50,False,True,15
86955,9633501,gate_25,True,True,269
86956,9633751,gate_50,True,True,349
86957,9633793,gate_50,False,False,6
86958,9633929,gate_25,False,False,3
86959,9634031,gate_25,True,False,122
86960,9634068,gate_50,False,True,68
86961,9634195,gate_50,False,False,92
86962,9634371,gate_50,True,False,24
86963,9634630,gate_50,True,False,65
86964,9634703,gate_25,False,False,16
86965,9634727,gate_50,False,False,7
86966,9635441,gate_25,False,False,24
86967,9635559,gate_25,True,False,17
86968,9635590,gate_50,False,False,7
86969,9635592,gate_50,False,False,41
86970,9635658,gate_25,True,False,46
86971,9635755,gate_25,False,True,130
86972,9635910,gate_25,False,False,20
86973,9635977,gate_50,False,False,10
86974,9636177,gate_25,False,False,3
86975,9636233,gate_50,False,False,1
86976,9636355,gate_50,False,False,18
86977,9636428,gate_25,False,False,16
86978,9636511,gate_25,False,False,28
86979,9636520,gate_25,False,False,26
86980,9636606,gate_25,False,True,59
86981,9636703,gate_50,True,False,33
86982,9636721,gate_50,False,False,6
86983,9636788,gate_25,True,False,19
86984,9636862,gate_25,True,False,13
86985,9637000,gate_50,True,False,133
86986,9637155,gate_50,False,True,55
86987,9637232,gate_25,True,False,42
86988,9637255,gate_25,False,False,24
86989,9637564,gate_50,False,False,19
86990,9637582,gate_25,False,False,59
86991,9637641,gate_50,False,False,8
86992,9637735,gate_25,False,False,15
86993,9638059,gate_25,True,False,39
86994,9638102,gate_25,False,False,5
86995,9638249,gate_50,True,True,126
86996,9638540,gate_25,False,False,20
86997,9638572,gate_25,True,False,66
86998,9638582,gate_50,False,True,23
86999,9638638,gate_25,False,False,2
87000,9638752,gate_25,False,False,25
87001,9638778,gate_50,False,False,14
87002,9638811,gate_25,False,False,5
87003,9639264,gate_50,False,False,19
87004,9639351,gate_25,True,True,78
87005,9639886,gate_25,True,False,75
87006,9639983,gate_50,False,False,7
87007,9640085,gate_25,True,True,2173
87008,9640253,gate_50,False,False,5
87009,9640362,gate_25,False,False,6
87010,9640608,gate_25,False,False,8
87011,9640841,gate_25,False,False,19
87012,9640953,gate_25,False,False,21
87013,9640964,gate_50,True,False,39
87014,9641037,gate_25,False,True,17
87015,9641052,gate_50,False,False,37
87016,9641095,gate_25,True,False,254
87017,9641157,gate_25,False,False,9
87018,9641464,gate_50,False,False,22
87019,9641469,gate_25,False,False,17
87020,9641592,gate_50,False,False,10
87021,9641854,gate_25,True,False,94
87022,9641919,gate_25,False,False,9
87023,9641929,gate_25,False,False,12
87024,9641992,gate_50,False,False,16
87025,9642282,gate_25,False,False,25
87026,9642350,gate_25,True,True,58
87027,9642583,gate_25,False,False,10
87028,9642638,gate_25,False,False,12
87029,9642754,gate_25,False,False,24
87030,9642899,gate_25,False,False,10
87031,9642934,gate_25,False,False,8
87032,9643021,gate_25,False,False,41
87033,9643032,gate_25,True,True,79
87034,9643047,gate_50,False,False,14
87035,9643079,gate_50,False,False,10
87036,9643130,gate_25,False,True,135
87037,9643238,gate_50,False,False,20
87038,9643268,gate_25,False,False,45
87039,9643322,gate_25,True,False,32
87040,9643420,gate_25,True,False,17
87041,9643459,gate_50,True,False,33
87042,9643468,gate_25,False,False,16
87043,9643582,gate_50,True,False,133
87044,9643597,gate_50,False,False,17
87045,9643684,gate_25,False,False,54
87046,9643816,gate_25,False,False,9
87047,9643926,gate_50,False,False,23
87048,9644025,gate_25,True,False,44
87049,9644197,gate_25,True,False,12
87050,9644202,gate_25,False,False,15
87051,9644314,gate_50,True,False,10
87052,9644408,gate_25,True,True,48
87053,9644530,gate_50,True,True,472
87054,9644587,gate_50,True,False,36
87055,9644800,gate_50,False,False,11
87056,9644869,gate_50,True,True,13
87057,9644955,gate_50,False,False,2
87058,9645057,gate_25,False,False,17
87059,9645241,gate_50,False,False,9
87060,9645282,gate_25,True,False,144
87061,9645380,gate_25,False,False,35
87062,9645427,gate_50,False,False,41
87063,9645595,gate_25,True,False,29
87064,9645648,gate_25,False,False,29
87065,9645693,gate_50,False,False,24
87066,9645892,gate_25,True,False,56
87067,9645963,gate_25,True,False,29
87068,9646270,gate_50,True,False,68
87069,9646500,gate_25,True,True,166
87070,9646550,gate_25,False,False,13
87071,9646581,gate_25,True,True,269
87072,9646807,gate_25,True,True,85
87073,9646835,gate_25,False,False,25
87074,9646870,gate_50,False,False,9
87075,9647013,gate_25,True,True,528
87076,9647129,gate_50,False,False,5
87077,9647214,gate_25,False,False,39
87078,9647507,gate_50,False,False,14
87079,9647559,gate_25,False,False,18
87080,9647992,gate_50,False,True,171
87081,9648061,gate_25,True,False,67
87082,9648063,gate_50,True,True,170
87083,9648233,gate_50,True,False,59
87084,9648244,gate_50,False,False,5
87085,9648388,gate_25,False,False,27
87086,9648613,gate_50,True,False,16
87087,9648626,gate_25,False,False,20
87088,9648628,gate_25,True,False,53
87089,9648679,gate_50,False,False,10
87090,9648861,gate_50,False,False,21
87091,9649110,gate_50,False,False,47
87092,9649260,gate_25,False,True,43
87093,9649385,gate_25,True,False,19
87094,9649467,gate_50,False,False,17
87095,9649520,gate_25,False,False,19
87096,9649587,gate_25,True,False,57
87097,9649716,gate_50,True,False,127
87098,9649911,gate_50,False,False,7
87099,9650051,gate_25,True,False,15
87100,9650092,gate_25,True,False,12
87101,9650329,gate_50,True,True,74
87102,9650412,gate_50,True,True,182
87103,9650415,gate_25,False,False,10
87104,9650474,gate_25,False,False,26
87105,9650573,gate_50,True,True,670
87106,9650587,gate_25,False,False,25
87107,9650618,gate_50,True,False,27
87108,9650627,gate_50,True,True,79
87109,9650771,gate_25,False,False,13
87110,9650794,gate_50,False,False,42
87111,9651282,gate_25,True,True,528
87112,9651436,gate_25,False,False,16
87113,9651462,gate_50,True,True,114
87114,9651484,gate_50,True,True,146
87115,9651540,gate_25,False,False,8
87116,9651611,gate_25,True,True,49
87117,9651681,gate_25,False,False,20
87118,9651864,gate_25,False,False,20
87119,9651963,gate_50,True,False,91
87120,9652624,gate_25,False,False,8
87121,9652630,gate_50,True,False,112
87122,9652752,gate_25,False,False,64
87123,9652763,gate_25,False,False,7
87124,9652823,gate_50,False,False,16
87125,9653081,gate_50,True,False,110
87126,9653178,gate_25,True,True,46
87127,9653198,gate_25,False,False,4
87128,9653258,gate_50,False,False,15
87129,9653293,gate_50,False,False,14
87130,9653340,gate_50,False,False,8
87131,9653756,gate_50,False,True,132
87132,9653757,gate_25,True,True,412
87133,9653793,gate_50,True,False,86
87134,9653877,gate_25,True,True,87
87135,9653973,gate_25,True,False,54
87136,9654220,gate_50,True,False,10
87137,9654344,gate_50,True,True,132
87138,9654359,gate_25,False,False,75
87139,9654380,gate_50,False,False,15
87140,9654421,gate_25,True,False,28
87141,9654423,gate_25,False,False,6
87142,9654506,gate_50,True,False,29
87143,9654511,gate_25,False,False,5
87144,9654640,gate_50,False,False,17
87145,9654685,gate_50,False,False,22
87146,9654737,gate_50,True,False,48
87147,9654751,gate_25,True,True,64
87148,9654911,gate_50,False,False,22
87149,9654931,gate_25,False,False,3
87150,9655131,gate_50,True,True,313
87151,9655261,gate_50,True,True,178
87152,9655274,gate_50,False,False,5
87153,9655426,gate_25,False,False,51
87154,9655524,gate_25,True,False,85
87155,9655909,gate_25,True,False,28
87156,9655922,gate_25,True,True,389
87157,9655965,gate_50,False,False,14
87158,9655980,gate_25,False,False,5
87159,9656102,gate_50,True,False,78
87160,9656263,gate_50,True,False,23
87161,9656299,gate_25,True,False,26
87162,9656332,gate_50,False,False,6
87163,9656345,gate_25,False,False,21
87164,9656423,gate_50,True,False,48
87165,9656426,gate_50,False,False,1
87166,9656536,gate_25,True,False,28
87167,9656551,gate_25,False,False,27
87168,9656615,gate_25,False,False,12
87169,9656633,gate_50,True,False,150
87170,9657028,gate_25,False,False,63
87171,9657156,gate_50,True,False,47
87172,9657172,gate_50,False,True,33
87173,9657182,gate_50,False,False,21
87174,9657220,gate_25,False,False,6
87175,9657319,gate_25,True,False,31
87176,9657516,gate_25,False,False,9
87177,9657769,gate_25,True,False,40
87178,9657977,gate_50,True,False,85
87179,9658026,gate_50,False,False,18
87180,9658049,gate_50,False,False,17
87181,9658133,gate_25,False,False,24
87182,9658464,gate_50,True,True,399
87183,9658655,gate_50,True,False,270
87184,9658760,gate_25,False,False,7
87185,9658864,gate_50,False,False,12
87186,9658906,gate_25,True,False,4
87187,9658908,gate_25,False,False,29
87188,9658917,gate_50,False,False,23
87189,9659247,gate_25,False,False,3
87190,9659321,gate_25,False,False,28
87191,9659434,gate_50,False,False,16
87192,9659484,gate_25,False,False,20
87193,9659707,gate_25,False,False,22
87194,9659720,gate_25,False,False,18
87195,9659794,gate_50,True,False,174
87196,9659876,gate_50,True,False,29
87197,9659897,gate_50,True,True,54
87198,9659915,gate_25,False,True,100
87199,9659919,gate_50,True,False,27
87200,9660196,gate_25,False,False,13
87201,9660553,gate_25,True,False,72
87202,9660563,gate_50,True,False,37
87203,9660647,gate_50,True,False,11
87204,9660668,gate_25,True,True,133
87205,9660693,gate_25,True,False,4
87206,9660798,gate_50,False,False,21
87207,9660875,gate_50,True,True,67
87208,9660911,gate_50,True,False,92
87209,9661299,gate_25,True,False,44
87210,9661483,gate_25,False,False,17
87211,9661555,gate_50,True,True,253
87212,9661572,gate_50,False,False,16
87213,9661711,gate_25,False,False,18
87214,9661762,gate_50,False,False,10
87215,9661883,gate_50,False,False,23
87216,9662117,gate_25,True,True,47
87217,9662138,gate_25,False,False,24
87218,9662166,gate_50,False,False,7
87219,9662269,gate_50,True,True,145
87220,9662511,gate_25,False,False,7
87221,9662966,gate_50,True,False,315
87222,9662972,gate_50,False,False,30
87223,9663053,gate_50,False,False,14
87224,9663075,gate_25,False,False,21
87225,9663166,gate_50,False,False,33
87226,9663224,gate_25,True,True,230
87227,9663392,gate_25,False,False,21
87228,9663407,gate_50,False,True,38
87229,9663493,gate_50,False,False,6
87230,9663555,gate_25,True,True,61
87231,9663695,gate_50,True,True,207
87232,9663829,gate_50,True,False,23
87233,9663862,gate_25,False,False,19
87234,9664037,gate_50,False,False,29
87235,9664280,gate_25,True,False,66
87236,9664298,gate_50,True,False,11
87237,9664323,gate_50,False,False,13
87238,9664459,gate_25,True,True,60
87239,9664626,gate_50,False,False,7
87240,9664825,gate_50,True,False,29
87241,9664829,gate_50,True,False,115
87242,9665052,gate_50,False,False,5
87243,9665196,gate_50,False,False,9
87244,9665236,gate_50,False,True,76
87245,9665318,gate_50,False,False,75
87246,9665710,gate_25,False,False,23
87247,9665774,gate_25,False,False,14
87248,9665890,gate_25,True,False,119
87249,9665892,gate_25,True,True,438
87250,9666170,gate_25,False,False,40
87251,9666233,gate_50,False,False,4
87252,9666286,gate_25,True,False,26
87253,9666536,gate_50,True,False,144
87254,9666750,gate_25,False,True,31
87255,9667005,gate_50,False,False,5
87256,9667082,gate_50,False,False,51
87257,9667127,gate_50,False,False,68
87258,9667199,gate_50,False,False,30
87259,9667340,gate_25,True,False,45
87260,9667342,gate_25,True,False,84
87261,9667418,gate_25,False,False,7
87262,9667421,gate_25,False,False,3
87263,9667422,gate_25,True,False,27
87264,9667433,gate_50,False,False,19
87265,9667884,gate_25,False,False,19
87266,9667960,gate_50,False,False,37
87267,9668170,gate_50,True,False,22
87268,9668201,gate_25,True,False,31
87269,9668242,gate_50,False,False,12
87270,9668316,gate_25,False,False,19
87271,9668454,gate_25,False,False,9
87272,9668465,gate_50,True,False,30
87273,9668532,gate_25,True,False,27
87274,9668626,gate_50,False,False,4
87275,9669040,gate_50,True,True,204
87276,9669070,gate_50,True,False,68
87277,9669238,gate_25,True,False,53
87278,9669376,gate_50,False,False,26
87279,9669445,gate_50,True,True,36
87280,9669460,gate_25,True,False,176
87281,9669476,gate_50,False,False,7
87282,9669501,gate_50,False,False,13
87283,9669579,gate_25,True,False,50
87284,9669609,gate_50,False,False,8
87285,9669726,gate_25,True,False,47
87286,9669866,gate_50,True,True,136
87287,9669888,gate_25,True,False,87
87288,9669915,gate_25,False,False,32
87289,9669932,gate_50,False,False,13
87290,9669982,gate_25,False,False,15
87291,9670057,gate_25,False,False,8
87292,9670171,gate_50,True,True,62
87293,9670300,gate_25,False,False,21
87294,9670400,gate_25,False,False,23
87295,9670444,gate_50,False,False,7
87296,9670474,gate_50,True,False,72
87297,9670746,gate_50,False,False,4
87298,9670777,gate_25,False,False,19
87299,9670783,gate_50,True,False,61
87300,9670934,gate_50,False,False,2
87301,9670993,gate_25,False,False,24
87302,9671093,gate_50,False,False,14
87303,9671558,gate_50,True,False,33
87304,9672006,gate_50,False,False,25
87305,9672020,gate_25,True,False,71
87306,9672179,gate_25,True,False,62
87307,9672300,gate_50,True,True,78
87308,9672461,gate_25,True,False,105
87309,9672544,gate_25,False,False,18
87310,9672609,gate_50,False,False,58
87311,9672624,gate_25,False,False,5
87312,9672719,gate_25,False,False,9
87313,9672785,gate_25,True,False,49
87314,9672871,gate_25,False,False,21
87315,9673051,gate_50,True,True,215
87316,9673105,gate_25,True,False,10
87317,9673116,gate_50,True,False,20
87318,9673398,gate_25,False,False,21
87319,9673799,gate_25,False,False,38
87320,9674113,gate_50,False,False,17
87321,9674224,gate_25,True,False,67
87322,9674284,gate_25,False,False,14
87323,9674446,gate_50,False,False,22
87324,9674497,gate_50,False,False,3
87325,9674509,gate_25,False,False,9
87326,9674614,gate_50,True,False,14
87327,9674803,gate_25,False,False,19
87328,9675014,gate_50,False,False,6
87329,9675276,gate_25,False,False,19
87330,9675416,gate_25,True,True,201
87331,9675423,gate_25,False,False,15
87332,9675471,gate_50,False,False,6
87333,9675492,gate_50,False,False,26
87334,9675692,gate_50,False,False,19
87335,9675864,gate_25,True,False,101
87336,9675975,gate_25,False,False,20
87337,9676015,gate_25,True,True,102
87338,9676025,gate_50,False,True,16
87339,9676098,gate_50,False,False,33
87340,9676266,gate_50,False,False,9
87341,9676295,gate_25,False,False,8
87342,9676408,gate_50,True,False,108
87343,9676635,gate_25,True,False,82
87344,9676676,gate_50,False,False,28
87345,9676685,gate_50,False,False,17
87346,9677060,gate_50,False,False,15
87347,9677130,gate_50,False,False,26
87348,9677313,gate_25,False,False,33
87349,9677409,gate_25,False,False,20
87350,9677509,gate_50,False,False,19
87351,9677543,gate_50,True,True,203
87352,9677618,gate_50,False,False,4
87353,9677654,gate_25,False,False,24
87354,9677725,gate_50,False,False,8
87355,9677804,gate_50,True,False,69
87356,9677812,gate_50,False,False,5
87357,9678014,gate_50,True,True,929
87358,9678151,gate_50,False,False,21
87359,9678376,gate_50,False,False,9
87360,9678554,gate_25,True,False,106
87361,9678685,gate_50,False,False,9
87362,9678731,gate_50,False,False,8
87363,9678934,gate_50,True,True,49
87364,9679177,gate_25,False,False,15
87365,9679255,gate_25,True,False,54
87366,9679571,gate_25,False,False,17
87367,9679665,gate_25,True,True,30
87368,9679668,gate_25,True,True,192
87369,9679903,gate_50,False,False,24
87370,9680077,gate_25,False,False,41
87371,9680300,gate_50,False,False,19
87372,9680315,gate_50,False,False,33
87373,9680409,gate_25,True,True,157
87374,9680474,gate_50,True,False,11
87375,9680522,gate_50,True,False,20
87376,9680617,gate_50,False,False,24
87377,9680755,gate_50,False,False,4
87378,9680833,gate_50,True,False,20
87379,9680894,gate_50,False,False,12
87380,9680964,gate_25,False,False,18
87381,9680983,gate_50,False,False,10
87382,9681242,gate_25,True,False,74
87383,9681285,gate_25,True,False,70
87384,9681357,gate_25,False,False,5
87385,9681385,gate_50,True,False,20
87386,9681661,gate_50,True,False,35
87387,9681778,gate_50,False,False,18
87388,9681876,gate_25,False,False,17
87389,9681997,gate_25,False,False,18
87390,9682030,gate_50,False,False,3
87391,9682141,gate_25,True,False,38
87392,9682213,gate_25,True,False,19
87393,9682396,gate_50,True,True,94
87394,9682552,gate_25,True,False,41
87395,9682561,gate_50,True,True,39
87396,9682780,gate_50,False,False,8
87397,9683192,gate_25,False,False,9
87398,9683203,gate_50,True,False,45
87399,9683224,gate_25,False,False,25
87400,9683718,gate_25,False,False,38
87401,9683886,gate_50,False,False,20
87402,9684032,gate_25,False,False,22
87403,9684099,gate_50,False,False,36
87404,9684414,gate_25,True,False,50
87405,9684457,gate_50,False,False,13
87406,9684566,gate_25,True,True,651
87407,9684594,gate_50,True,True,162
87408,9684659,gate_50,False,False,3
87409,9684899,gate_25,True,False,67
87410,9685164,gate_50,False,False,15
87411,9685233,gate_50,True,False,32
87412,9685259,gate_50,False,False,10
87413,9685316,gate_50,True,False,142
87414,9685351,gate_25,True,False,36
87415,9685398,gate_50,True,False,5
87416,9685405,gate_50,False,False,58
87417,9685438,gate_25,False,False,4
87418,9685793,gate_50,False,False,120
87419,9685800,gate_25,True,True,309
87420,9685828,gate_25,True,False,12
87421,9685852,gate_50,True,False,24
87422,9685861,gate_25,False,False,11
87423,9685955,gate_50,True,False,17
87424,9686030,gate_25,True,False,108
87425,9686306,gate_25,False,False,12
87426,9686373,gate_50,False,False,4
87427,9686388,gate_50,True,False,10
87428,9686427,gate_50,False,False,12
87429,9686434,gate_25,False,False,10
87430,9686700,gate_50,False,False,12
87431,9686725,gate_25,False,False,28
87432,9686748,gate_50,False,False,11
87433,9686757,gate_50,True,False,32
87434,9686804,gate_50,False,False,0
87435,9686928,gate_50,False,False,8
87436,9686959,gate_50,False,True,91
87437,9687041,gate_50,True,False,95
87438,9687071,gate_50,True,True,337
87439,9687081,gate_50,True,False,61
87440,9687195,gate_25,False,True,112
87441,9687310,gate_25,False,False,22
87442,9687337,gate_50,True,False,58
87443,9687353,gate_25,False,False,9
87444,9687482,gate_25,True,False,13
87445,9687492,gate_25,True,True,144
87446,9687585,gate_25,False,False,7
87447,9687716,gate_25,True,False,67
87448,9687727,gate_25,False,False,23
87449,9687800,gate_25,True,False,13
87450,9687836,gate_25,False,False,13
87451,9687852,gate_50,False,False,15
87452,9687904,gate_50,True,True,26
87453,9687939,gate_25,True,True,116
87454,9687966,gate_50,True,True,93
87455,9687984,gate_25,True,True,49
87456,9687999,gate_50,True,False,44
87457,9688013,gate_50,False,False,6
87458,9688055,gate_25,True,False,58
87459,9688208,gate_25,False,False,7
87460,9688573,gate_50,False,False,6
87461,9688724,gate_50,True,False,49
87462,9688743,gate_50,True,True,49
87463,9688763,gate_50,False,False,3
87464,9689133,gate_25,False,False,12
87465,9689140,gate_50,False,False,37
87466,9689165,gate_50,False,False,9
87467,9689380,gate_25,False,False,12
87468,9689589,gate_50,False,False,16
87469,9689691,gate_25,False,False,12
87470,9689789,gate_25,False,False,24
87471,9690300,gate_50,False,False,12
87472,9690330,gate_25,True,False,190
87473,9690437,gate_25,True,False,66
87474,9690506,gate_50,False,False,1
87475,9690577,gate_50,False,False,11
87476,9690596,gate_25,True,True,341
87477,9690758,gate_50,True,True,229
87478,9691091,gate_50,False,True,15
87479,9691306,gate_25,True,False,213
87480,9691346,gate_50,True,False,38
87481,9691501,gate_25,True,True,50
87482,9691516,gate_50,True,False,66
87483,9691585,gate_25,False,True,18
87484,9691636,gate_50,False,False,20
87485,9691656,gate_50,True,False,21
87486,9691830,gate_25,False,False,11
87487,9691968,gate_50,False,False,31
87488,9692008,gate_50,True,False,37
87489,9692302,gate_25,False,False,24
87490,9692381,gate_50,True,False,26
87491,9692391,gate_25,False,False,21
87492,9692621,gate_25,False,False,8
87493,9692699,gate_50,True,False,17
87494,9692745,gate_50,False,False,24
87495,9692900,gate_50,False,False,68
87496,9692932,gate_50,False,False,14
87497,9692943,gate_25,True,False,32
87498,9692997,gate_50,True,True,211
87499,9693049,gate_25,False,False,9
87500,9693318,gate_50,True,False,23
87501,9693369,gate_50,False,False,16
87502,9693435,gate_25,True,False,37
87503,9693444,gate_50,True,False,22
87504,9693556,gate_25,False,False,4
87505,9693607,gate_50,False,False,27
87506,9693650,gate_25,False,False,0
87507,9693691,gate_50,False,False,41
87508,9693708,gate_25,True,True,928
87509,9693899,gate_50,True,True,40
87510,9694102,gate_25,True,True,119
87511,9694297,gate_50,True,False,40
87512,9694399,gate_50,True,True,178
87513,9694419,gate_50,False,False,18
87514,9694468,gate_50,False,True,371
87515,9694491,gate_25,False,False,18
87516,9694566,gate_50,False,False,8
87517,9694734,gate_50,True,False,108
87518,9694817,gate_25,False,False,30
87519,9694846,gate_25,True,False,24
87520,9694991,gate_25,False,False,7
87521,9695174,gate_50,True,True,219
87522,9695175,gate_25,True,False,84
87523,9695241,gate_50,False,False,12
87524,9695329,gate_50,False,False,19
87525,9695413,gate_50,False,False,11
87526,9695588,gate_50,False,False,25
87527,9695728,gate_25,False,False,19
87528,9695741,gate_50,True,True,346
87529,9695756,gate_25,True,False,71
87530,9695983,gate_50,True,True,436
87531,9696107,gate_25,False,False,23
87532,9696143,gate_25,True,False,26
87533,9696424,gate_25,True,True,70
87534,9696536,gate_25,False,False,6
87535,9696705,gate_25,False,True,26
87536,9696964,gate_50,True,True,11
87537,9696981,gate_25,False,False,13
87538,9697002,gate_50,True,False,612
87539,9697011,gate_50,False,True,82
87540,9697135,gate_50,False,False,14
87541,9697187,gate_25,False,False,167
87542,9697207,gate_25,False,False,3
87543,9697246,gate_25,False,False,17
87544,9697417,gate_25,True,False,29
87545,9697764,gate_25,False,False,15
87546,9698124,gate_25,True,False,20
87547,9698168,gate_25,False,False,34
87548,9698507,gate_50,False,True,10
87549,9698613,gate_50,True,False,50
87550,9698708,gate_25,False,False,4
87551,9698734,gate_25,True,False,25
87552,9698862,gate_50,False,False,40
87553,9698907,gate_50,False,False,36
87554,9699103,gate_25,True,True,47
87555,9699117,gate_25,True,False,411
87556,9699366,gate_50,False,False,23
87557,9699523,gate_50,True,True,270
87558,9699524,gate_50,False,False,16
87559,9699555,gate_25,False,False,51
87560,9699581,gate_25,False,False,12
87561,9699664,gate_25,False,False,25
87562,9699735,gate_25,False,False,19
87563,9699818,gate_50,True,True,68
87564,9700174,gate_50,False,False,25
87565,9700248,gate_50,False,False,21
87566,9700804,gate_50,True,True,37
87567,9700867,gate_25,False,False,7
87568,9701107,gate_25,False,True,113
87569,9701126,gate_50,False,False,19
87570,9701131,gate_50,True,True,40
87571,9701155,gate_50,False,False,19
87572,9701184,gate_50,False,False,4
87573,9701347,gate_25,False,False,11
87574,9701409,gate_50,False,False,59
87575,9701422,gate_25,True,True,155
87576,9701472,gate_50,False,False,28
